Consignee,ContainerType,ShipmentType,OriginService,DestinationService,ETD,Measurement,OriginCountry,DestinationCountry
NIK   ,HIGH,IEL,CFS,CY ,2014-01-16,79.1520000000,ID,BK
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,79.9500000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,80.7100000000,VN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,37.9000000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,52.2500000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,44.7000000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,60.0000000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,26.0800000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,52.5800000000,VN,WX
NIK   ,HIGH,IEL,CFS,CY ,2014-01-23,69.2200000000,VN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-16,4.4500000000,CN,YO
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,57.9800000000,VN,GH
NIK   ,DRY ,IEL,CFS,CY ,2014-01-18,13.1900000000,CN,PK
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.3500000000,VN,TJ
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,8.8100000000,TW,YO
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.6570000000,VN,TJ
NIK   ,AIR ,AIR,CFS,CY ,2014-01-16,0.0290000000,CN,YO
NIK   ,HIGH,IEL,CFS,CY ,2014-01-23,62.1100000000,VN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,17.1080000000,CN,YO
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,6.6850000000,CN,BA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-16,0.5700000000,CN,EL
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,3.7700000000,CN,GH
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,37.8480000000,CN,YO
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,4.5800000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,3.3100000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,33.3920000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,3.3900000000,CN,GH
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,9.7420000000,CN,YO
NIK   ,AIR ,AIR,CY ,CY ,2014-01-21,0.0800000000,BG,AA
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,4.0100000000,CN,GH
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,26.9900000000,CN,WX
NIK   ,TRAI,IEL,CFS,CY ,2014-01-15,1.3600000000,TR,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,19.2400000000,CN,BK
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,68.3500000000,CN,AA
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,6.1900000000,CN,GH
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,68.2500000000,CN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,67.1700000000,CN,AA
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,3.2600000000,CN,GH
NIK   ,TRAI,IEL,CY ,CY ,2014-01-15,0.4600000000,IT,AA
NIK   ,TRAI,IEL,CY ,CY ,2014-01-15,74.1200000000,IT,AA
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,13.1000000000,CN,GH
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,6.0800000000,TH,FD
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,57.2200000000,VN,KG
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,2.3780000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,10.7810000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,3.5800000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,5.9100000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,7.0800000000,CN,GH
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,57.5800000000,VN,XB
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,78.5200000000,CN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,78.2200000000,CN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,78.1800000000,CN,AA
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,7.3700000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,10.8100000000,CN,GH
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,77.5900000000,CN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,65.6800000000,CN,AA
NIK   ,HIGH,OCE,CFS,CY ,2014-02-03,71.9130000000,MY,LG
NIK   ,DRY ,IEL,CFS,CY ,2014-03-02,26.8100000000,ID,XB
NIK   ,TRAI,IEL,CFS,CY ,2014-01-16,3.8100000000,CN,GH
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,70.4200000000,VN,XB
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,70.7400000000,VN,XB
NIK   ,TRAI,IEL,CFS,CY ,2014-03-04,3.7100000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-03-04,0.2900000000,CN,GH
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,70.4400000000,VN,XB
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,70.4800000000,VN,XB
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,70.6800000000,VN,XB
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,70.7500000000,VN,XB
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,70.3600000000,VN,XB
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,70.7700000000,VN,XB
NIK   ,AIR ,AIR,CY ,CY ,2014-01-15,0.6600000000,BG,CL
NIK   ,DRY ,IEL,CFS,CFS,2014-01-15,2.2600000000,CN,PK
NIK   ,DRY ,IEL,CFS,CFS,2014-01-15,6.6500000000,CN,KL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-17,42.6200000000,VN,WX
NIK   ,AIR ,AIR,CFS,CY ,2014-01-22,0.0800000000,CN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-22,0.0100000000,CN,YO
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,29.7700000000,VN,XB
NIK   ,TRAI,IEL,CY ,CY ,2014-01-15,31.2000000000,IT,TJ
NIK   ,HIGH,IEL,CFS,CY ,2014-02-02,50.8500000000,VN,GH
NIK   ,HIGH,IEL,CFS,CY ,2014-01-22,68.8060000000,ID,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-15,1.4500000000,EG,VD
NIK   ,AIR ,AIR,CFS,CY ,2014-01-16,0.3300000000,TH,TJ
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,58.5900000000,VN,WX
NIK   ,TRAI,IEL,CFS,CY ,2014-01-15,13.9700000000,TR,BK
NIK   ,HIGH,IEL,CFS,CFS,2014-01-19,0.0200000000,CN,KL
NIK   ,TRAI,IEL,CY ,CY ,2014-01-15,0.1300000000,IT,AA
NIK   ,TRAI,IEL,CFS,CY ,2014-01-15,64.5000000000,TR,TJ
NIK   ,TRAI,IEL,CFS,CY ,2014-01-15,14.2200000000,TR,AA
NIK   ,TRAI,IEL,CY ,CY ,2014-01-15,25.3500000000,IT,TJ
NIK   ,TRAI,IEL,CFS,CY ,2014-01-15,13.9800000000,TR,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-02-02,80.2700000000,VN,BK
NIK   ,DRY ,IEL,CFS,CY ,2014-01-23,54.7700000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-23,57.2500000000,CN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-23,76.0560000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-23,46.9300000000,CN,WX
NIK   ,TRAI,IEL,CFS,CY ,2014-01-15,53.6680000000,TR,TJ
NIK   ,DRY ,IEL,CFS,CY ,2014-01-22,7.9800000000,CN,PK
NIK   ,DRY ,IEL,CFS,CY ,2014-01-23,58.4280000000,CN,BK
NIK   ,DRY ,IEL,CFS,CY ,2014-01-16,57.3200000000,LK,AA
NIK   ,DRY ,IEL,CY ,CY ,2014-01-19,55.5480000000,ID,US
NIK   ,HIGH,IEL,CFS,CFS,2014-01-19,0.0000000000,ID,PP
NIK   ,DRY ,OCE,CFS,CY ,2014-01-14,8.1000000000,EG,XB
NIK   ,DRY ,IEL,CFS,CY ,2014-01-24,28.0000000000,CN,KG
NIK   ,AIR ,AIR,CFS,CY ,2014-01-15,0.1510000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-22,6.0800000000,PK,KL
NIK   ,DRY ,OCE,CFS,CY ,2014-01-15,47.6700000000,EG,CL
NIK   ,DRY ,OCE,CFS,CY ,2014-01-15,47.0800000000,EG,CL
NIK   ,HIGH,IEL,CY ,CY ,2014-01-22,69.1300000000,ID,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-01-22,79.1200000000,ID,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.2500000000,CN,AA
NIK   ,DRY ,OCE,CY ,CY ,2014-02-23,5.4700000000,BG,EE
NIK   ,HIGH,IEL,CY ,CY ,2014-02-12,68.0000000000,ID,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-30,3.3960000000,HK,DJ
NIK   ,DRY ,IEL,CFS,CY ,2014-01-27,53.8300000000,VN,KK
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.6220000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.0260000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.1920000000,HK,VS
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.1320000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.1680000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.0390000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,3.4560000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,2.9520000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,2.8800000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,1.3200000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,2.6210000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,1.1040000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.7560000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.0390000000,HK,VS
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.9420000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.1480000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.0300000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-16,6.4900000000,CN,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-01-23,65.5800000000,CN,YO
NIK   ,DRY ,IEL,CY ,CY ,2014-01-23,58.0000000000,CN,DJ
NIK   ,DRY ,IEL,CY ,CY ,2014-01-23,58.0000000000,CN,DJ
NIK   ,HIGH,IEL,CY ,CY ,2014-01-23,68.0500000000,CN,DJ
NIK   ,HIGH,IEL,CY ,CY ,2014-01-23,68.0000000000,CN,DJ
NIK   ,HIGH,IEL,CY ,CY ,2014-01-23,68.3000000000,CN,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-01-23,68.4000000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-21,25.8360000000,CN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,79.7900000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,78.1370000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,79.8800000000,ID,AA
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,31.3510000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,30.0100000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,19.2700000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,2.9120000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,0.1400000000,CN,WA
NIK   ,DRY ,IEL,CY ,CY ,2014-01-21,10.6600000000,IT,EL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-17,40.1800000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,56.6890000000,MY,AA
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,6.0300000000,CN,GH
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,57.8310000000,MY,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,67.9720000000,MY,AA
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,21.3800000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,2.6500000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,6.2290000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,5.3600000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,2.4720000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,2.7590000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,10.3920000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,4.9710000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,10.5700000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,2.9300000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,4.7000000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,7.2000000000,CN,WA
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,10.2060000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,9.8200000000,CN,GH
NIK   ,AIR ,AIR,CY ,CY ,2014-01-17,0.6120000000,KH,FD
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,11.6900000000,CN,WA
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,7.1800000000,CN,WA
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,6.1600000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,8.8990000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,4.7500000000,CN,GH
NIK   ,TRAI,IEL,CFS,CY ,2014-01-17,3.6400000000,CN,GH
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,68.0800000000,ID,OK
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,52.5900000000,ID,OK
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,19.1700000000,ID,US
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,11.5800000000,VN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,18.9200000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,68.9700000000,ID,DW
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,68.9600000000,ID,DW
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,68.7000000000,ID,DW
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,52.6100000000,ID,DW
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,68.9710000000,ID,XB
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,2.1540000000,VN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.0240000000,VN,VS
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,2.0800000000,TH,GH
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,1.3980000000,VN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.0240000000,VN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-26,27.5400000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-02-17,50.6600000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,16.3300000000,VN,BK
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,47.9900000000,VN,EL
NIK   ,DRY ,IEL,CFS,CY ,2014-02-17,47.4600000000,VN,WX
NIK   ,HIGH,IEL,CFS,CFS,2014-01-19,0.0000000000,ID,PP
NIK   ,HIGH,IEL,CFS,CFS,2014-01-19,0.0000000000,ID,PP
NIK   ,HIGH,IEL,CY ,CY ,2014-01-19,66.6000000000,CN,US
NIK   ,HIGH,IEL,CFS,CFS,2014-01-19,0.0000000000,ID,PP
NIK   ,DRY ,IEL,CFS,CY ,2014-01-21,26.4000000000,VN,DW
NIK   ,HIGH,IEL,CFS,CY ,2014-01-21,61.0000000000,VN,DW
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,16.9000000000,VN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,3.9050000000,TH,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,4.5640000000,TH,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,70.0800000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,69.8700000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,69.9900000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,70.6700000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,70.2300000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,70.7500000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,70.2600000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,71.4400000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,71.3200000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,70.9000000000,VN,US
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,13.5280000000,LK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-18,0.6360000000,VN,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-11,2.9250000000,PK,FD
NIK   ,TRAI,IEL,CFS,CY ,2014-01-20,4.3700000000,CN,GH
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.4900000000,BD,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,3.5980000000,LK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,4.7760000000,HK,AA
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,4.9440000000,HK,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,80.4800000000,VN,BK
NIK   ,AIR ,AIR,CFS,CY ,2014-01-16,0.9000000000,US,AA
NIK   ,DRY ,IEL,CY ,CY ,2014-01-23,58.5400000000,CN,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-01-23,68.1700000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-02-17,47.4600000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,53.9100000000,CN,KG
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,34.0400000000,VN,TJ
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,17.1600000000,VN,TJ
NIK   ,AIR ,AIR,CFS,CFS,2014-01-31,0.7100000000,IT,VD
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,78.7500000000,ID,BK
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,68.6070000000,ID,BK
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,59.2700000000,ID,BK
NIK   ,DRY ,IEL,CFS,CY ,2014-02-05,14.1500000000,TH,KT
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,27.2100000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,41.7900000000,VN,WX
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,79.7100000000,VN,BK
NIK   ,DRY ,IEL,CY ,CY ,2014-01-19,54.0000000000,CN,US
NIK   ,DRY ,IEL,CFS,CY ,2014-01-21,13.7200000000,VN,KL
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,37.2400000000,VN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,53.1900000000,VN,WX
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,65.8000000000,VN,WX
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,79.7400000000,VN,BK
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,80.0400000000,VN,BK
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,31.0200000000,VN,WX
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,79.4700000000,VN,BK
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,27.8000000000,VN,YO
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.9400000000,CN,DJ
NIK   ,DRY ,IEL,CFS,CY ,2014-01-21,46.9200000000,CN,OK
NIK   ,HIGH,IEL,CFS,CY ,2014-01-23,77.7700000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-30,60.9000000000,VN,KT
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,51.5200000000,TH,H2
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,71.3900000000,TH,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-18,60.3600000000,VN,EL
NIK   ,DRY ,IEL,CFS,CY ,2014-01-18,21.9600000000,VN,EL
NIK   ,AIR ,AIR,CFS,CY ,2014-01-18,1.0860000000,VN,AA
NIK   ,DRY ,IEL,CFS,CFS,2014-01-16,0.8800000000,CN,KL
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,58.5700000000,VN,DW
NIK   ,DRY ,IEL,CFS,CFS,2014-01-19,0.0000000000,TH,PP
NIK   ,DRY ,IEL,CFS,CFS,2014-01-19,0.0000000000,TH,PP
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,16.5300000000,TH,H2
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,32.3700000000,TH,H2
NIK   ,AIR ,AIR,CFS,CY ,2014-01-20,3.2390000000,BD,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,22.4600000000,TH,H2
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,25.7600000000,TH,H2
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,57.7300000000,VN,DW
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,34.4300000000,TH,H2
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,78.7400000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,80.4700000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,79.8100000000,VN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,53.2400000000,VN,DJ
NIK   ,HIGH,IEL,CFS,CY ,2014-01-21,67.4500000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-21,69.9300000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-21,70.7900000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-21,71.2600000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-21,71.0000000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-21,70.3700000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-21,70.5100000000,VN,US
NIK   ,HIGH,IEL,CFS,CY ,2014-01-21,70.4800000000,VN,US
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,27.2200000000,VN,KT
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,14.1200000000,VN,KT
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,57.5300000000,VN,DW
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,58.5500000000,VN,DW
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,62.4600000000,TH,H2
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,57.1500000000,VN,DW
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,58.4300000000,VN,DW
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,57.1500000000,VN,DW
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,64.3800000000,VN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,57.7700000000,VN,DW
NIK   ,DRY ,IEL,CFS,CY ,2014-01-23,51.0300000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-21,23.9800000000,ID,NL
NIK   ,DRY ,IEL,CFS,CY ,2014-01-23,5.8300000000,CN,DJ
NIK   ,DRY ,IEL,CFS,CY ,2014-01-23,7.6800000000,PK,AA
NIK   ,HIGH,IEL,CY ,CY ,2014-01-23,79.0000000000,CN,AA
NIK   ,DRY ,OCE,CFS,CFS,2014-01-19,0.0000000000,MY,PP
NIK   ,DRY ,OCE,CFS,CFS,2014-01-19,0.0000000000,MY,PP
NIK   ,HIGH,IEL,CFS,CY ,2014-01-23,80.4600000000,VN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-23,70.2300000000,VN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-21,8.2700000000,HK,EE
NIK   ,AIR ,AIR,CFS,CY ,2014-01-17,0.0480000000,TW,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-23,20.5600000000,CN,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-23,77.1200000000,CN,AA
NIK   ,DRY ,IEL,CFS,CFS,2014-02-06,0.0000000000,CN,PP
NIK   ,HIGH,IEL,CFS,CFS,2014-02-06,0.0000000000,CN,PP
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,79.9100000000,ID,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-19,4.2000000000,ID,TJ
NIK   ,HIGH,IEL,CFS,CFS,2014-02-06,0.0000000000,CN,PP
NIK   ,HIGH,IEL,CFS,CY ,2014-01-23,76.9500000000,CN,AA
NIK   ,HIGH,IEL,CFS,CFS,2014-02-06,0.0000000000,CN,PP
NIK   ,HIGH,IEL,CFS,CFS,2014-02-06,0.0000000000,CN,PP
NIK   ,HIGH,IEL,CFS,CY ,2014-01-23,65.6100000000,CN,AA
NIK   ,DRY ,IEL,CFS,CFS,2014-01-08,0.4800000000,LK,EE
NIK   ,AIR ,AIR,   ,   ,2014-02-08,0.2240000000,SG,LS
NIK   ,HIGH,IEL,CFS,CY ,2014-01-19,59.8200000000,TH,TJ
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,39.5900000000,CN,OK
NIK   ,DRY ,IEL,CFS,CY ,2014-01-21,58.6200000000,CN,AA
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,48.7200000000,CN,DJ
NIK   ,HIGH,IEL,CY ,CY ,2014-02-08,75.6900000000,ID,AA
NIK   ,HIGH,IEL,CFS,CY ,2014-01-20,58.6000000000,CN,WX
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,26.7300000000,CN,FD
NIK   ,HIGH,IEL,CFS,CY ,2014-01-16,79.5600000000,ID,BK
NIK   ,TRAI,IEL,CFS,CY ,2014-01-22,5.7100000000,TR,TJ
NIK   ,DRY ,IEL,CFS,CY ,2014-01-20,29.4900000000,CN,HD
NIK   ,TRAI,IEL,CY ,CY ,2014-01-20,1.1200000000,BG,TJ
