Consignee,ContainerType,ShipmentType,OriginService,DestinationService,ETD,Measurement,OriginCountry,DestinationCountry
Customer1   ,DRY ,IEL,CFS,CY ,27/06/2014,32.23,VN,NL
Customer1   ,HIGH,IEL,CFS,CY ,27/06/2014,80.76,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,30/05/2014,62.41,CN,JP
Customer1   ,HIGH,IEL,CFS,CY ,30/05/2014,60.91,CN,JP
Customer1   ,HIGH,IEL,CFS,CY ,30/05/2014,50.36,CN,JP
Customer1   ,DRY ,IEL,CFS,CY ,30/05/2014,44.87,CN,JP
Customer1   ,AIR ,AIR,CFS,CY ,06/05/2014,6.195,HK,BE
Customer1   ,HIGH,IEL,CY ,CY ,06/05/2014,64.7,ID,CN
Customer1   ,HIGH,IEL,CFS,CY ,19/05/2014,57.601,TH,AU
Customer1   ,DRY ,IEL,CFS,CY ,05/06/2014,57.78,CN,GB
Customer1   ,AIR ,AIR,CFS,CY ,31/05/2014,0.74,TH,AE
Customer1   ,DRY ,IEL,CFS,CY ,06/05/2014,19.35,PK,AE
Customer1   ,HIGH,IEL,CY ,CY ,06/05/2014,67.71,ID,CN
Customer1   ,DRY ,IEL,CFS,CY ,06/05/2014,24.8,TH,BE
Customer1   ,AIR ,AIR,CFS,CY ,06/05/2014,1.86,CN,BE
Customer1   ,AIR ,AIR,CFS,CY ,06/05/2014,0.64,CN,BE
Customer1   ,DRY ,IEL,CFS,CFS,30/03/2014,2.64,KH,KR
Customer1   ,AIR ,AIR,CFS,CY ,21/04/2014,1.22,BD,BE
Customer1   ,AIR ,AIR,CFS,CY ,21/04/2014,0.12,BD,BE
Customer1   ,DRY ,IEL,CFS,CFS,30/03/2014,2.18,KH,NZ
Customer1   ,DRY ,IEL,CFS,CY ,14/05/2014,29.17,VN,TH
Customer1   ,DRY ,IEL,CFS,CFS,30/03/2014,1.74,KH,TH
Customer1   ,DRY ,IEL,CFS,CY ,13/05/2014,23.34,CN,AE
Customer1   ,HIGH,IEL,CFS,CY ,25/05/2014,70.24,VN,JP
Customer1   ,HIGH,IEL,CFS,CY ,31/08/2014,68.895,ID,BE
Customer1   ,DRY ,IEL,CFS,CFS,31/03/2014,1,IL,CL
Customer1   ,DRY ,IEL,CFS,CFS,31/03/2014,4.95,IL,MX
Customer1   ,AIR ,AIR,CFS,CY ,31/03/2014,3.73,CN,IT
Customer1   ,DRY ,IEL,CFS,CY ,21/04/2014,20.61,CN,AU
Customer1   ,AIR ,AIR,CFS,CY ,31/03/2014,0.92,CN,IT
Customer1   ,AIR ,AIR,CFS,CY ,31/03/2014,0.91,CN,IT
Customer1   ,HIGH,IEL,CFS,CY ,25/05/2014,70.29,VN,JP
Customer1   ,AIR ,AIR,CFS,CY ,31/03/2014,0.92,CN,IT
Customer1   ,DRY ,IEL,CFS,CY ,31/08/2014,27.92,ID,BE
Customer1   ,AIR ,AIR,CFS,CY ,31/03/2014,0.98,CN,IT
Customer1   ,DRY ,IEL,CFS,CY ,11/06/2014,17.576,CN,BE
Customer1   ,HIGH,IEL,CFS,CY ,31/08/2014,75.83,ID,BE
Customer1   ,DRY ,IEL,CFS,CY ,19/04/2014,23.978,CN,IN
Customer1   ,HIGH,IEL,CFS,CY ,31/08/2014,63.181,ID,BE
Customer1   ,HIGH,IEL,CFS,CY ,31/08/2014,67.86,ID,BE
Customer1   ,HIGH,IEL,CFS,CY ,20/04/2014,69.55,VN,CN
Customer1   ,DRY ,IEL,CFS,CFS,31/03/2014,0.45,BD,TH
Customer1   ,DRY ,IEL,CFS,CY ,20/04/2014,29.58,ID,BE
Customer1   ,DRY ,IEL,CFS,CY ,19/04/2014,13.88,CN,MY
Customer1   ,DRY ,IEL,CFS,CY ,01/09/2014,28.51,CN,AE
Customer1   ,DRY ,IEL,CFS,CY ,21/04/2014,38.89,CN,KR
Customer1   ,DRY ,IEL,CFS,CY ,31/08/2014,27.6,ID,BE
Customer1   ,DRY ,IEL,CFS,CY ,21/04/2014,24.42,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,21/04/2014,58.747,ID,BE
Customer1   ,AIR ,AIR,CFS,CY ,21/04/2014,0.59,BD,BE
Customer1   ,AIR ,AIR,CFS,CY ,19/04/2014,0.022,CN,NL
Customer1   ,HIGH,IEL,CFS,CY ,19/04/2014,66.471,PK,BE
Customer1   ,AIR ,AIR,CFS,CY ,19/04/2014,1.16,CN,MX
Customer1   ,AIR ,AIR,CFS,CY ,11/06/2014,30.749,ID,BE
Customer1   ,DRY ,IEL,CFS,CY ,19/04/2014,13.73,CN,IN
Customer1   ,HIGH,IEL,CFS,CY ,19/04/2014,65.666,PK,BE
Customer1   ,AIR ,AIR,CFS,CY ,19/04/2014,0.79,CN,ES
Customer1   ,AIR ,AIR,CFS,CY ,19/04/2014,0.02,CN,AU
Customer1   ,DRY ,IEL,CFS,CY ,13/05/2014,59.786,ID,PH
Customer1   ,AIR ,AIR,CFS,CY ,19/04/2014,1.09,CN,AU
Customer1   ,DRY ,IEL,CFS,CY ,19/04/2014,25.48,MY,ZA
Customer1   ,HIGH,IEL,CFS,CY ,14/05/2014,66.12,VN,TH
Customer1   ,DRY ,IEL,CFS,CY ,19/04/2014,27.05,MY,ZA
Customer1   ,DRY ,IEL,CFS,CY ,19/04/2014,51.075,MY,ZA
Customer1   ,DRY ,IEL,CFS,CY ,19/04/2014,50.799,MY,ZA
Customer1   ,HIGH,IEL,CY ,CY ,19/04/2014,68.42,CN,AE
Customer1   ,DRY ,IEL,CFS,CY ,21/04/2014,57.13,VN,JP
Customer1   ,DRY ,IEL,CFS,CY ,10/06/2014,9.54,ID,CN
Customer1   ,DRY ,IEL,CFS,CY ,21/04/2014,16.657,CN,IN
Customer1   ,DRY ,IEL,CFS,CY ,20/04/2014,16.35,CN,HK
Customer1   ,AIR ,AIR,CFS,CY ,19/04/2014,4.59,CN,KR
Customer1   ,DRY ,IEL,CFS,CY ,20/04/2014,34.07,CN,AU
Customer1   ,DRY ,IEL,CY ,CY ,21/04/2014,54.03,CN,KR
Customer1   ,HIGH,IEL,CY ,CY ,21/04/2014,68.32,ID,BE
Customer1   ,HIGH,IEL,CY ,CY ,21/04/2014,79.67,ID,BE
Customer1   ,HIGH,IEL,CFS,CY ,19/04/2014,79.98,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,19/04/2014,73.48,VN,NL
Customer1   ,DRY ,IEL,CFS,CY ,19/04/2014,55.2,VN,NL
Customer1   ,DRY ,IEL,CFS,CY ,19/04/2014,42.68,VN,NL
Customer1   ,HIGH,IEL,CFS,CY ,19/04/2014,79.75,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,19/04/2014,79.84,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,19/04/2014,80.74,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,19/04/2014,80.09,VN,BE
Customer1   ,DRY ,IEL,CY ,CY ,20/04/2014,58,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,21/04/2014,28.037,ID,BE
Customer1   ,HIGH,IEL,CFS,CY ,13/05/2014,68.975,ID,CN
Customer1   ,HIGH,IEL,CY ,CY ,20/04/2014,69.7,ID,BE
Customer1   ,HIGH,IEL,CY ,CY ,20/04/2014,79.11,ID,BE
Customer1   ,HIGH,IEL,CY ,CY ,20/04/2014,80.125,ID,BE
Customer1   ,HIGH,IEL,CY ,CY ,20/04/2014,81.383,ID,BE
Customer1   ,HIGH,IEL,CY ,CY ,20/04/2014,69.286,ID,BE
Customer1   ,HIGH,IEL,CFS,CY ,20/04/2014,70.92,VN,TW
Customer1   ,HIGH,IEL,CFS,CY ,20/04/2014,70.68,VN,TW
Customer1   ,HIGH,IEL,CFS,CY ,20/04/2014,70.69,VN,CN
Customer1   ,HIGH,IEL,CFS,CY ,20/04/2014,70.59,VN,CN
Customer1   ,HIGH,IEL,CFS,CY ,20/04/2014,70.76,VN,CN
Customer1   ,HIGH,IEL,CFS,CY ,20/04/2014,70.65,VN,CN
Customer1   ,DRY ,IEL,CFS,CY ,20/04/2014,37.04,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,11/06/2014,21.96,CN,BE
Customer1   ,DRY ,IEL,CY ,CY ,20/04/2014,57.41,ID,JP
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,64.167,MY,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,69.299,MY,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,80.03,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,80.63,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,79.4,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,79.07,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,78.84,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,80.35,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,80.56,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,80.81,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,79.45,ID,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,78.16,ID,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,79.298,ID,BE
Customer1   ,HIGH,IEL,CFS,CY ,23/05/2014,80.69,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,23/05/2014,79.66,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,23/05/2014,80.71,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,23/05/2014,79.72,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,23/05/2014,79.56,VN,BE
Customer1   ,HIGH,IEL,CFS,CY ,23/05/2014,78.85,VN,GB
Customer1   ,HIGH,IEL,CFS,CY ,23/05/2014,79.02,VN,GB
Customer1   ,HIGH,IEL,CFS,CY ,23/05/2014,79.05,VN,GB
Customer1   ,HIGH,IEL,CFS,CY ,23/05/2014,79.61,VN,GB
Customer1   ,HIGH,IEL,CFS,CY ,23/05/2014,79.65,VN,GB
Customer1   ,DRY ,IEL,CFS,CY ,23/05/2014,40.32,VN,GB
Customer1   ,DRY ,IEL,CFS,CY ,23/05/2014,39.98,VN,GB
Customer1   ,DRY ,IEL,CFS,CY ,23/05/2014,27.1,VN,GB
Customer1   ,HIGH,IEL,CFS,CFS,24/05/2014,0,TH,MY
Customer1   ,HIGH,IEL,CY ,CY ,15/07/2014,68.1,CN,BE
Customer1   ,HIGH,IEL,CY ,CY ,15/07/2014,68.1,CN,BE
Customer1   ,HIGH,IEL,CFS,CFS,24/05/2014,0,TH,MY
Customer1   ,HIGH,IEL,CFS,CFS,24/05/2014,0,TH,MY
Customer1   ,HIGH,IEL,CFS,CFS,24/05/2014,0,TH,MY
Customer1   ,HIGH,IEL,CFS,CFS,24/05/2014,0,TH,MY
Customer1   ,HIGH,IEL,CFS,CFS,24/05/2014,0,TH,MY
Customer1   ,DRY ,IEL,CFS,CY ,24/05/2014,5.25,TH,NZ
Customer1   ,HIGH,IEL,CFS,CY ,07/06/2014,78.4,CN,BE
Customer1   ,TRAI,IEL,CFS,CY ,23/05/2014,4.66,TR,BE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,68.7,ID,GB
Customer1   ,DRY ,IEL,CFS,CY ,24/05/2014,27.28,ID,GB
Customer1   ,HIGH,IEL,CY ,CY ,15/07/2014,68.3,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,24/05/2014,52.535,ID,MY
Customer1   ,DRY ,IEL,CFS,CY ,23/05/2014,37.99,VN,GB
Customer1   ,DRY ,IEL,CFS,CY ,23/05/2014,33.85,VN,GB
Customer1   ,DRY ,IEL,CFS,CY ,23/05/2014,31.45,VN,GB
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,4.249,CN,BE
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,0.397,MY,BE
Customer1   ,AIR ,AIR,CFS,CFS,23/05/2014,0.462,IL,BE
Customer1   ,DRY ,IEL,CFS,CY ,24/05/2014,56.87,ID,MY
Customer1   ,DRY ,IEL,CFS,CY ,24/05/2014,27.53,ID,MY
Customer1   ,DRY ,IEL,CFS,CY ,24/05/2014,58.18,ID,ZA
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,65.96,ID,AE
Customer1   ,DRY ,IEL,CFS,CY ,24/05/2014,28.89,ID,AE
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,54.97,ID,MY
Customer1   ,DRY ,IEL,CFS,CY ,24/05/2014,55.59,ID,MY
Customer1   ,AIR ,AIR,CFS,CFS,23/05/2014,1.778,IL,ZA
Customer1   ,DRY ,IEL,CFS,CY ,23/05/2014,50.865,BD,BE
Customer1   ,DRY ,IEL,CFS,CY ,24/05/2014,27.514,ID,GB
Customer1   ,DRY ,OCE,CFS,CFS,24/05/2014,0,BD,MY
Customer1   ,AIR ,AIR,CFS,CY ,24/05/2014,15.833,BD,BE
Customer1   ,AIR ,AIR,CFS,CY ,24/05/2014,30.013,VN,CN
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,4.458,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,0.259,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,1.563,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,16.258,VN,AE
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,3.365,HK,BE
Customer1   ,AIR ,AIR,CFS,CY ,24/05/2014,14.962,VN,CN
Customer1   ,AIR ,AIR,CFS,CY ,24/05/2014,15.952,VN,CN
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,1.578,VN,CN
Customer1   ,HIGH,IEL,CY ,CY ,24/05/2014,79.86,ID,BE
Customer1   ,DRY ,IEL,CFS,CY ,08/06/2014,17.3,LK,PH
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,2.559,LK,BE
Customer1   ,HIGH,IEL,CFS,CY ,23/05/2014,65.77,KH,AE
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,6,CN,AE
Customer1   ,AIR ,AIR,CFS,CFS,23/05/2014,0,LK,MY
Customer1   ,HIGH,IEL,CFS,CY ,23/05/2014,64.75,KH,AE
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,0.05,CN,BE
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,0.51,CN,BE
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,0.63,CN,BE
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,1.8,CN,BE
Customer1   ,DRY ,IEL,CFS,CY ,24/05/2014,10.29,TH,GB
Customer1   ,AIR ,AIR,CFS,CY ,23/05/2014,1.595,TH,BE
Customer1   ,DRY ,IEL,CFS,CY ,24/05/2014,23.3,ID,GB
Customer1   ,HIGH,IEL,CFS,CY ,24/05/2014,78.708,ID,GB
Customer1   ,DRY ,IEL,CFS,CY ,24/05/2014,25.34,ID,GB
Customer1   ,HIGH,IEL,CFS,CFS,24/04/2014,1.841,TH,AU
Customer1   ,HIGH,IEL,CFS,CY ,15/05/2014,71.1,VN,AU
Customer1   ,DRY ,IEL,CFS,CY ,25/04/2014,54.286,PK,BE
Customer1   ,DRY ,IEL,CFS,CY ,25/04/2014,57.117,PK,BE
Customer1   ,DRY ,IEL,CFS,CY ,25/04/2014,55.562,PK,BE
Customer1   ,AIR ,AIR,   ,   ,25/04/2014,0.12,SG,BE
Customer1   ,AIR ,AIR,CFS,CY ,25/03/2014,1.22,CN,JP
Customer1   ,AIR ,AIR,CFS,CY ,25/03/2014,0.34,CN,BE
Customer1   ,AIR ,AIR,CFS,CY ,25/03/2014,1.64,CN,JP
Customer1   ,DRY ,IEL,CFS,CY ,24/03/2014,58.66,CN,AU
Customer1   ,DRY ,IEL,CFS,CY ,24/03/2014,17.296,CN,NZ
Customer1   ,HIGH,IEL,CY ,CY ,25/03/2014,68.08,CN,BE
Customer1   ,HIGH,IEL,CFS,CFS,24/03/2014,1.767,ID,IN
Customer1   ,DRY ,IEL,CFS,CY ,24/03/2014,4.75,KH,AU
Customer1   ,DRY ,IEL,CFS,CY ,25/03/2014,60.52,VN,TW
Customer1   ,DRY ,IEL,CY ,CY ,25/03/2014,13.53,IT,CN
Customer1   ,HIGH,IEL,CFS,CY ,15/05/2014,68.305,ID,BE
Customer1   ,HIGH,IEL,CY ,CY ,25/03/2014,68.01,CN,NL
Customer1   ,HIGH,IEL,CY ,CY ,25/03/2014,68.01,CN,NL
Customer1   ,HIGH,IEL,CY ,CY ,25/03/2014,68.01,CN,NL
Customer1   ,HIGH,IEL,CFS,CY ,15/05/2014,61.929,ID,BE
Customer1   ,HIGH,IEL,CY ,CY ,25/03/2014,68.01,CN,NL
Customer1   ,HIGH,IEL,CY ,CY ,25/03/2014,68,CN,NL
Customer1   ,DRY ,IEL,CFS,CY ,25/03/2014,22.5,ID,BE
Customer1   ,DRY ,IEL,CFS,CY ,25/03/2014,57.971,CN,BE
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.52,VN,HK
Customer1   ,HIGH,IEL,CY ,CY ,16/05/2014,80.18,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,1.454,VN,HK
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,41.828,CN,HK
Customer1   ,AIR ,AIR,CFS,CY ,26/04/2014,0.32,CN,HK
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,12.157,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.04,TH,BE
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.04,CN,NL
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.024,VN,NL
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,1.557,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.54,VN,BE
Customer1   ,DRY ,IEL,CFS,CY ,15/05/2014,18.221,ID,NL
Customer1   ,DRY ,IEL,CFS,CY ,15/05/2014,50.04,ID,NL
Customer1   ,DRY ,IEL,CFS,CY ,24/04/2014,11.23,IN,GB
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,0.399,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,19.152,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,3.38,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,5.379,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,3.391,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,3.398,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,11.21,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,0.3,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,1.03,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,1.86,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,0.73,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,1.17,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,2.71,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,0.44,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,0.31,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,4.02,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,4.49,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,6.63,CN,CN
Customer1   ,DRY ,IEL,CFS,CY ,16/05/2014,40.54,CN,JP
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.19,CN,HK
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.146,CN,HK
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.387,CN,HK
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,0.3,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,0.67,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,4.53,CN,CN
Customer1   ,HIGH,IEL,CY ,CY ,16/05/2014,68,PK,BE
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,2.13,CN,CN
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.045,CN,AU
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,2.41,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,4.08,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,0.55,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,2.81,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,0.49,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,0.37,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,1.33,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,1.8,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,3.54,CN,CN
Customer1   ,AIR ,AIR,CFS,CY ,24/04/2014,11.632,VN,BE
Customer1   ,TRAI,IEL,CFS,CY ,25/04/2014,0.327,CN,CN
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,2.076,HK,BE
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.05,HK,BE
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.05,HK,BE
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.734,HK,BE
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,0.261,MY,BE
Customer1   ,AIR ,AIR,CFS,CY ,25/04/2014,26.495,VN,BE
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,4.367,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,03/04/2014,0.524,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,03/04/2014,0.23,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,2.57,CN,CN
Customer1   ,AIR ,AIR,CFS,CY ,03/04/2014,3.084,VN,HK
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,6.06,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,11.532,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,12/03/2014,6.68,TR,GB
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,2.48,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,14.84,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,2.529,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,11.771,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,4.17,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,6.588,CN,CN
Customer1   ,AIR ,AIR,CFS,CY ,13/03/2014,0.816,CN,BE
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,3.84,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,7.141,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,3.36,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,16.718,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,12.262,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,15.601,CN,CN
Customer1   ,AIR ,AIR,CFS,CY ,14/03/2014,1.082,MY,BE
Customer1   ,TRAI,IEL,CFS,CY ,12/03/2014,0,TR,BE
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,13.181,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,12/03/2014,26.67,TR,BE
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,26.481,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.52,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,4.57,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.71,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,4.33,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,15.1,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,4.912,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,5.71,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,3.18,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,1.84,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,4.171,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.808,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,13/03/2014,3.44,TR,BE
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,4.88,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,3.83,CN,CN
Customer1   ,AIR ,AIR,CFS,CY ,03/04/2014,0.13,TR,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,4.13,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,11.808,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,2.69,CN,CN
Customer1   ,AIR ,AIR,CFS,CY ,04/04/2014,1.71,VN,BE
Customer1   ,AIR ,AIR,CFS,CY ,04/04/2014,0.672,VN,BE
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,1.44,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,2.979,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.59,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,3.789,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.47,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,3.77,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,2.02,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,3.94,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,1.04,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.5,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.92,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.28,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.25,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.57,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.19,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,7.579,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.63,CN,CN
Customer1   ,AIR ,AIR,CY ,CY ,03/04/2014,2.16,BG,AU
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.43,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,2.478,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,1.185,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,4.73,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,4.12,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,1.316,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,2.73,CN,CN
Customer1   ,TRAI,IEL,CFS,CY ,14/03/2014,0.74,CN,CN
